시나리오별,지역,성별,연령,항목,단위,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,년도
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,계,55 0 59세,추계인구,0.0,48273.0,49268.0,48541.0,48034.0,48268.0,49169.0,49577.0,50359.0,51639.0,52609.0,52676.0,52364.0,52085.0,52024.0,52348.0,53225.0,54689.0,56749.0,59028.0,61482.0,64081.0,66622.0,68664.0,70466.0,71817.0,72495.0,72075.0,72258.0,71226.0,68991.0,66655.0,64703.0,63446.0,63463.0,64205.0,64753.0,67251.0,72003.0,75503.0,79808.0,87191.0,95834.0,100812,108386,116364,122661,132758,136123,138934,136144,135684,130787,131718,131347,139136,139984,141543,141897,142786,140146,137919,134054,130331,126527,122704,123426,125096,128778,130331,129399,124838,120182,114393,109559,107512,107750,108307,111089,114999,118268,120517,122549,122039,48273.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,계,60 0 64세,추계인구,0.0,37888.0,39111.0,39062.0,39248.0,38925.0,39149.0,40493.0,41455.0,41828.0,42152.0,42715.0,42971.0,43584.0,44497.0,45224.0,45626.0,45981.0,46142.0,46370.0,47035.0,48417.0,50100.0,52247.0,54501.0,56926.0,59796.0,63342.0,65783.0,67941.0,69553.0,70220.0,69883.0,69861.0,68929.0,66580.0,65054.0,62882.0,62202.0,62616.0,63833.0,65035.0,67747.0,71608,74794,79500,87162,96398,102970,111797,119481,125623,136641,139637,142484,139489,139226,134302,135137,134860,142847,143886,145848,146726,147969,145537,143324,139295,135334,131393,127537,128350,130271,134175,135855,134942,130250,125335,119307,114304,112193,112457,113104,116029,37888.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,계,65 0 69세,추계인구,0.0,24684.0,26808.0,26005.0,27082.0,28917.0,30253.0,30926.0,31691.0,32283.0,32489.0,32852.0,33227.0,33626.0,33811.0,33968.0,34460.0,35038.0,35945.0,37103.0,38580.0,39491.0,39844.0,40246.0,40912.0,42014.0,43414.0,45491.0,48117.0,50765.0,53433.0,56549.0,59382.0,61693.0,63488.0,65537.0,65334.0,65335.0,66224.0,66734.0,65142.0,64427.0,62187.0,60956,60638,62185,63694,66543,70997,74176,79014,87095,96622,103294,111708,119280,125777,136522,139446,142477,140168,139965,135234,136098,135860,143704,144915,147180,148428,149890,147627,145425,141305,137232,133273,129495,130449,132596,136644,138367,137413,132611,127548,121436,24684.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,계,70 0 74세,추계인구,0.0,16879.0,17542.0,17471.0,17487.0,17231.0,18664.0,19079.0,19547.0,20447.0,21649.0,22459.0,23062.0,23782.0,24281.0,24663.0,25275.0,25510.0,26057.0,26575.0,27067.0,28203.0,28637.0,29498.0,30783.0,32057.0,32876.0,33648.0,34568.0,35662.0,37088.0,38520.0,39912.0,42030.0,44219.0,46434.0,49673.0,53188.0,55683.0,57685.0,59789.0,60225.0,60549.0,61892,63484,62590,62279,59350,58189,57941,59593,61277,64079,68565,71857,76454,84410,93461,99745,107912,115616,122101,132583,135472,138566,136495,136371,131972,132921,132808,140483,141830,144300,145781,147370,145306,143211,139175,135177,131354,127756,128844,131134,135232,16879.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,계,75 0 79세,추계인구,0.0,8130.0,8747.0,8757.0,9094.0,9493.0,10609.0,11200.0,11603.0,11612.0,11547.0,11872.0,12162.0,12996.0,13652.0,14348.0,15159.0,15498.0,15934.0,16437.0,16918.0,18782.0,19507.0,19991.0,20170.0,20402.0,21022.0,21910.0,22824.0,23955.0,25239.0,26238.0,26868.0,27508.0,28232.0,29658.0,30682.0,31825.0,33863.0,36411.0,38792.0,41920.0,45217.0,47538,49299,51215,51800,52337,55072,57292,56832,56425,54153,53212,52989,54554,56439,59129,63297,66439,70896,78371,86794,92787,100476,107762,114033,123985,126767,129873,128102,128167,124358,125431,125561,132930,134407,137006,138641,140317,138566,136663,132910,129168,8130.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,계,80세이상,추계인구,0.0,5397.0,5508.0,5659.0,5896.0,6141.0,7191.0,7329.0,7571.0,7892.0,8258.0,8545.0,8565.0,8777.0,9026.0,9395.0,9725.0,10259.0,10828.0,11411.0,12036.0,13950.0,14572.0,15212.0,15864.0,16534.0,17224.0,18987.0,19839.0,20461.0,20914.0,21487.0,22633.0,23895.0,25102.0,26555.0,27875.0,29503.0,30985.0,32802.0,35188.0,37506.0,39223.0,41532,44241,47299,50925,55335,59728,63460,68144,72110,76083,80846,85159,87467,89774,90189,93396,96753,99737,102591,104553,110287,115267,121094,129538,138003,147571,157914,168619,180698,195873,205307,215590,221613,230434,238358,245340,252199,261736,268390,275403,280821,5397.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,계,80 0 84세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13772.0,14445.0,15051.0,15897.0,16977.0,17858.0,18609.0,19207.0,20160.0,21684.0,23122.0,23979.0,25358,27095,28804,31396,34533,37273,39000,41036,42200,43023,45433,47468,47031,46814,44884,44574,44910,46600,48414,50732,54522,57387,61362,67984,75294,80726,87548,94063,99873,108894,111443,114377,112900,113198,110329,111518,111987,118720,120275,122896,124596,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,계,85 0 89세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5740.0,6174.0,6680.0,6953.0,7165.0,7362.0,7959.0,8582.0,9258.0,9884.0,10534.0,11027.0,11558,12048,13198,13947,14812,15894,17366,19106,21220,23724,25529,26850,28376,29338,30086,32155,33912,33821,33721,32320,32469,33126,34575,36096,37773,40857,43179,46329,51550,57093,61486,66814,71914,76718,83994,85956,88342,87138,87594,85969,87174,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,계,90 0 94세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.0,1709.0,1838.0,1907.0,2035.0,2223.0,2481.0,2699.0,2834.0,3005.0,3149.0,3433.0,3785,4238,4395,4594,4882,5213,5549,6430,7010,7525,7976,8798,9780,11105,12469,13590,14439,15371,15977,16483,17818,18896,18853,18802,17961,18356,19053,20034,21043,21949,23975,25478,27445,30731,34028,36820,40048,43144,46288,50968,52049,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,계,95 0 99세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,260.0,279.0,301.0,328.0,377.0,397.0,435.0,480.0,535.0,616.0,699.0,743,761,789,861,967,1208,1396,1394,1478,1589,1643,1763,2023,2252,2466,2756,3126,3525,4014,4506,4901,5200,5559,5807,6025,6598,7034,7004,6975,6621,6937,7356,7795,8234,8533,9440,10088,10902,12306,13607,14799,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,계,100세 이상,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,45.0,47.0,44.0,50.0,55.0,57.0,62.0,70.0,80.0,85.0,85.0,88,99,113,127,141,140,149,178,202,222,265,280,257,265,284,321,366,420,465,512,577,658,745,849,950,1034,1100,1189,1257,1316,1466,1565,1559,1553,1474,1606,1734,1832,1927,1963,2203,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,계,추계인구,0.0,777194.0,783002.0,786064.0,788010.0,789773.0,790744.0,782524.0,773376.0,763278.0,752717.0,742180.0,740098.0,737767.0,732704.0,724468.0,717824.0,712225.0,706068.0,698702.0,692648.0,690514.0,695181.0,699768.0,703683.0,707025.0,710042.0,720045.0,730642.0,739090.0,746442.0,752652.0,755693.0,754315.0,752491.0,753438.0,751160.0,752330.0,756126.0,763129.0,767087.0,770536.0,781367.0,785564,791388,798861,805198,812339,817342,824119,832115,833130,828507,828914,833821,835712,837196,838489,839835,841175,842471,843664,844757,845666,846392,846924,847227,847284,847078,846525,845579,844190,842389,840164,837539,834530,831113,827259,822956,818232,813106,807580,801726,795548,777194.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,0 0 4세,추계인구,0.0,114633.0,114057.0,112592.0,109980.0,106643.0,99979.0,92925.0,86419.0,80918.0,76529.0,73936.0,73374.0,72648.0,71239.0,67748.0,63432.0,59971.0,56040.0,53183.0,51862.0,50239.0,51061.0,52561.0,54145.0,55512.0,56500.0,57308.0,57461.0,57002.0,55693.0,54752.0,52691.0,49390.0,46210.0,43658.0,40611.0,37506.0,36279.0,36462.0,35993.0,36092.0,37288.0,37576,37250,36775,36114,35076,33990,32250,30668,28713,26377,24029,22405,21175,20227,19561,19333,19281,19503,20051,20693,21242,21688,22034,22284,22450,22552,22552,22411,22157,21819,21405,20992,20632,20306,19998,19677,19325,18931,18481,17978,17425,114633.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,5 0 9세,추계인구,0.0,126699.0,120973.0,116103.0,111697.0,108640.0,106978.0,105048.0,102982.0,99740.0,94951.0,88560.0,83554.0,78987.0,74999.0,71738.0,69587.0,69688.0,69988.0,69384.0,66969.0,63542.0,60104.0,56512.0,53638.0,51901.0,51162.0,52128.0,53842.0,55874.0,57675.0,58766.0,59206.0,58478.0,56700.0,55267.0,53350.0,51295.0,48798.0,46034.0,43602.0,40668.0,38203.0,37141,37128,36706,36457,37089,37261,36752,36378,35925,35294,34018,32149,30455,28475,26018,23879,22372,21078,20100,19401,19142,19074,19300,19859,20505,21061,21520,21878,22136,22313,22422,22427,22292,22046,21711,21305,20894,20536,20215,19909,19594,126699.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,10 0 14세,추계인구,0.0,122300.0,123580.0,125211.0,124484.0,121748.0,118326.0,112748.0,107394.0,102500.0,99370.0,97426.0,96136.0,94708.0,91962.0,88064.0,83496.0,79822.0,75956.0,72131.0,69515.0,68304.0,68374.0,68540.0,67902.0,65776.0,62304.0,59964.0,56791.0,54361.0,52845.0,52298.0,52707.0,53509.0,54902.0,56187.0,57143.0,57853.0,57384.0,55955.0,54682.0,53312.0,52070.0,49247,46702,44373,41251,38180,37047,36996,36647,36654,37349,37554,37042,36519,35969,35114,33842,32080,30463,28460,25998,23877,22370,21055,20058,19345,19066,18985,19213,19774,20423,20984,21445,21806,22071,22255,22369,22378,22245,21998,21662,21255,122300.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,15 0 19세,추계인구,0.0,74112.0,79611.0,84934.0,90392.0,95454.0,99259.0,99826.0,99797.0,99012.0,96584.0,93079.0,89341.0,86220.0,84007.0,82807.0,82592.0,82077.0,81448.0,79985.0,77587.0,74527.0,72155.0,69515.0,67096.0,65528.0,65121.0,65948.0,67422.0,68151.0,67322.0,64625.0,61077.0,57588.0,54815.0,53088.0,52343.0,51578.0,53031.0,55570.0,57411.0,58321.0,59051.0,58872,58223,57392,56829,55309,52259,49678,47433,43737,39766,38154,37812,37047,36902,37606,37830,37297,36770,36271,35461,34183,32423,30812,28781,26285,24182,22679,21353,20339,19607,19300,19196,19424,19988,20638,21209,21682,22047,22321,22508,22628,74112.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,20 0 24세,추계인구,0.0,50004.0,52920.0,56489.0,59226.0,63010.0,69398.0,73788.0,76250.0,77940.0,79389.0,80506.0,83975.0,85568.0,85121.0,83252.0,81453.0,79053.0,76279.0,73487.0,72012.0,72925.0,73952.0,74682.0,74529.0,73257.0,71032.0,69570.0,67564.0,65688.0,64794.0,64944.0,65665.0,66269.0,66488.0,65502.0,63054.0,60866.0,57505.0,55286.0,54171.0,54422.0,54663.0,55975,57632,59975,61708,65645,65430,65127,64759,62994,58256,54284,52447,49843,46309,42891,41599,41061,40286,40208,40898,41093,40583,40124,39705,38945,37672,35905,34259,32113,29540,27451,25929,24562,23502,22698,22328,22199,22458,23058,23739,24348,50004.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,25 0 29세,추계인구,0.0,46236.0,44550.0,43470.0,43346.0,43369.0,43293.0,43987.0,44912.0,46309.0,48381.0,51035.0,53734.0,55978.0,58118.0,59873.0,61814.0,61906.0,61819.0,61201.0,59809.0,58937.0,58736.0,58754.0,59249.0,60388.0,61942.0,62790.0,64396.0,65100.0,65342.0,64985.0,63633.0,61056.0,58614.0,57068.0,56229.0,57396.0,59062.0,60407.0,59572.0,57392.0,56886.0,54862,52921,51962,52104,53208,55211,58041,61387,63715,63354,62980,63106,62423,61655,60334,57704,55259,52584,49239,46004,44835,44354,43626,43549,44232,44428,43957,43570,43288,42596,41258,39459,37768,35498,32872,30787,29205,27755,26611,25733,25300,46236.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,30 0 34세,추계인구,0.0,47837.0,47214.0,46564.0,44970.0,43277.0,41248.0,39361.0,38376.0,37871.0,37552.0,36979.0,38540.0,40444.0,42712.0,45460.0,48603.0,50801.0,52396.0,54559.0,56489.0,58505.0,60618.0,62162.0,62888.0,62773.0,62151.0,62101.0,62223.0,62124.0,62671.0,63695.0,63945.0,64061.0,63649.0,62853.0,61564.0,59837.0,58385.0,56737.0,55717.0,56069.0,57809.0,59192,60212,60159,58585,57068,54818,53376,53174,53490,53271,55439,59187,62064,63549,64976,64563,63612,62659,61807,60449,57842,55382,52724,49477,46356,45263,44820,44131,44053,44737,44950,44505,44139,43929,43232,41820,39984,38228,35880,33244,31167,47837.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,35 0 39세,추계인구,0.0,39733.0,41750.0,43593.0,45309.0,46441.0,47072.0,45933.0,44745.0,43106.0,41016.0,38861.0,37456.0,36673.0,36336.0,36152.0,35581.0,37018.0,38871.0,40161.0,42219.0,46391.0,49832.0,52974.0,56175.0,59162.0,61385.0,63303.0,65232.0,66122.0,66184.0,65773.0,64992.0,63893.0,63080.0,63639.0,63236.0,63352.0,64499.0,65526.0,64785.0,63747.0,62802.0,61148,59404,58230,58776,59317,60685,62023,62008,59675,57467,55312,53732,53097,53771,54386,56474,59095,61348,62672,64020,63560,62638,61655,60750,59365,56796,54346,51713,48534,45486,44428,43998,43339,43262,43942,44155,43720,43372,43203,42499,41063,39733.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,40 0 44세,추계인구,0.0,31015.0,31800.0,32680.0,34083.0,35801.0,38042.0,40053.0,41612.0,42751.0,43435.0,43688.0,43100.0,42405.0,40983.0,39052.0,37381.0,36151.0,35245.0,34701.0,34588.0,34281.0,36031.0,37721.0,39517.0,42097.0,45910.0,49637.0,53024.0,56748.0,60395.0,62875.0,64802.0,65917.0,66272.0,65938.0,65169.0,63974.0,63556.0,63433.0,65023.0,65581.0,66895.0,67340,68237,67304,66370,63984,62231,60580,59156,59111,59755,61289,62341,62103,60067,58190,55894,53750,53075,53730,54300,56320,58829,60953,62197,63498,63015,62104,61089,60140,58730,56177,53726,51106,47969,44957,43904,43482,42841,42764,43436,43651,31015.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,45 0 49세,추계인구,0.0,30118.0,29762.0,29131.0,28706.0,28738.0,28914.0,29371.0,30323.0,31616.0,33139.0,35079.0,37131.0,38582.0,39692.0,40481.0,41130.0,40571.0,39891.0,38608.0,36886.0,34767.0,33667.0,33082.0,33073.0,33327.0,33425.0,35545.0,37606.0,39546.0,42216.0,46261.0,49888.0,52641.0,55952.0,59145.0,61413.0,64195.0,65418.0,66570.0,66064.0,65781.0,64863.0,64642,64136,67878,68556,69109,69157,69731,68711,67043,64773,63003,60980,59278,59798,60703,62373,63374,62989,60901,58925,56515,54320,53650,54285,54830,56819,59279,61338,62552,63831,63336,62419,61372,60389,58960,56414,53941,51306,48184,45175,44111,30118.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,50 0 54세,추계인구,0.0,27193.0,27146.0,27267.0,27782.0,28077.0,27940.0,27481.0,26906.0,26340.0,26029.0,25926.0,26604.0,27798.0,29216.0,30787.0,32528.0,34086.0,35519.0,36761.0,37795.0,37612.0,37233.0,36846.0,35883.0,34436.0,32939.0,32095.0,32055.0,32529.0,33217.0,33566.0,35121.0,37138.0,38888.0,41299.0,45000.0,49119.0,51373.0,55126.0,58752.0,61215.0,65520.0,67109,68526,67796,68453,65965,66249,65595,69620,70008,70512,70473,70942,69687,68450,66390,64556,62597,60861,61400,62401,64149,65161,64769,62645,60568,58041,55778,55094,55714,56254,58240,60705,62757,63983,65278,64795,63873,62787,61758,60297,57728,27193.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,55 0 59세,추계인구,0.0,24005.0,24387.0,23812.0,23393.0,23404.0,23752.0,24026.0,24406.0,24957.0,25209.0,24945.0,24489.0,24036.0,23706.0,23634.0,23896.0,24436.0,25404.0,26527.0,27763.0,29057.0,30711.0,32096.0,33297.0,34191.0,34714.0,34347.0,34267.0,33695.0,32706.0,31675.0,31164.0,31078.0,31464.0,32156.0,32562.0,33726.0,36017.0,37792.0,39993.0,43757.0,48310.0,51106,55189,59286,62366,67390,69192,70875,69577,69740,67260,67785,67046,70696,71162,72022,72343,73160,72146,70949,68845,66899,64888,63143,63704,64815,66670,67734,67358,65192,62990,60333,57989,57282,57900,58467,60493,63020,65124,66400,67736,67269,24005.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,60 0 64세,추계인구,0.0,18203.0,18866.0,18828.0,18961.0,18830.0,18885.0,19426.0,19796.0,19925.0,20099.0,20350.0,20375.0,20539.0,20823.0,20980.0,21002.0,20880.0,20616.0,20375.0,20423.0,20823.0,21478.0,22451.0,23595.0,24918.0,26466.0,28292.0,29912.0,31200.0,32132.0,32744.0,32535.0,32192.0,31735.0,30726.0,30275.0,29639.0,29991.0,30504.0,31429.0,32086.0,33371.0,35400,36994,39399,43304,48159,51722,56322,60373,63417,68892,70593,72347,70879,71200,68881,69365,68717,72499,73099,74187,74813,75830,74929,73759,71601,69547,67488,65734,66329,67573,69561,70701,70352,68140,65812,63021,60587,59853,60479,61093,63186,18203.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,65 0 69세,추계인구,0.0,11348.0,12373.0,11794.0,12251.0,13121.0,13690.0,14050.0,14500.0,14833.0,14961.0,15169.0,15296.0,15447.0,15506.0,15520.0,15630.0,15788.0,16098.0,16565.0,17135.0,17187.0,17103.0,17064.0,17158.0,17463.0,17955.0,18822.0,19840.0,21079.0,22463.0,23930.0,25548.0,27039.0,28141.0,29251.0,29271.0,29391.0,29630.0,29937.0,29322.0,29184.0,28608.0,28471,28778,29995,30964,32340,34716,36296,38722,42750,47732,51274,55767,59667,62843,68316,69985,71839,70798,71149,68978,69490,68899,72606,73332,74595,75438,76577,75777,74632,72461,70369,68329,66635,67304,68677,70757,71928,71566,69312,66912,64078,11348.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,70 0 74세,추계인구,0.0,8255.0,8236.0,7925.0,7620.0,7321.0,7686.0,7984.0,8226.0,8647.0,9181.0,9520.0,9800.0,10118.0,10353.0,10579.0,10965.0,11008.0,11178.0,11307.0,11469.0,11926.0,12100.0,12425.0,12895.0,13338.0,13588.0,13795.0,13972.0,14243.0,14612.0,15061.0,15556.0,16297.0,17216.0,18388.0,20001.0,21761.0,23234.0,24413.0,25470.0,25877.0,26062.0,26707,27579,27279,27368,26300,26248,26719,28095,29082,30489,32869,34513,36755,40647,45349,48695,52975,56936,60089,65377,67019,68889,68002,68389,66443,67018,66538,70153,70978,72361,73341,74542,73862,72804,70722,68708,66779,65206,65951,67402,69512,8255.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,75 0 79세,추계인구,0.0,3455.0,3666.0,3547.0,3610.0,3675.0,4000.0,4217.0,4381.0,4350.0,4293.0,4474.0,4571.0,4945.0,5196.0,5468.0,5790.0,5869.0,6056.0,6336.0,6519.0,7202.0,7545.0,7705.0,7763.0,7871.0,8147.0,8455.0,8837.0,9240.0,9637.0,9969.0,10111.0,10282.0,10466.0,10798.0,11031.0,11395.0,12094.0,13066.0,14210.0,15599.0,17175.0,18373,19259,20217,20721,21267,22531,23690,23550,23656,22930,23027,23488,24722,25869,27105,29224,30769,32939,36516,40772,43882,47812,51464,54452,59379,60926,62769,62060,62537,60974,61629,61343,64779,65688,67142,68201,69425,68926,68005,66136,64317,3455.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),충청북도,남자,80세이상,추계인구,0.0,2048.0,2111.0,2124.0,2200.0,2224.0,2282.0,2300.0,2351.0,2463.0,2599.0,2647.0,2622.0,2671.0,2735.0,2873.0,2944.0,3100.0,3264.0,3431.0,3608.0,4289.0,4481.0,4678.0,4880.0,5087.0,5301.0,5945.0,6198.0,6388.0,6538.0,6733.0,7052.0,7487.0,7899.0,8475.0,8908.0,9447.0,9870.0,10311.0,10891.0,11433.0,11791.0,12403,13218,14135,15272,16933,18595,20068,21857,23420,25030,26831,28517,29302,30303,30647,32176,33937,35537,37023,38048,40805,43252,46078,50001,54072,58584,63494,68448,73722,80694,84980,89834,92423,96334,99898,103013,105810,109925,112960,116267,118916,2048.0
