가정별,성별,연령,항목,단위,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,년도
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),남자,70 0 74세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012668,1045139,1086194,1182300,1288891,1368339,1468565,1575465,1656571,1768838,1809133,1865101,1847341,1830808,1791933,1795337,1771226,1846269,1872607,1917571,1954905,1980233,1957237,1920782,1849795,1788587,1735620,1695323,1718532,1762386,1810317,1829954,1813472,1740889,1667897,1585993,1525842,1506531,1520447,1534333,1586394,1647780,1692403,1722529,1747369,1728985,1696119,1654433,1618808,1571864,1498178,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),남자,75 0 79세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696606,722331,767292,813754,852792,889135,921329,959905,1048746,1144820,1218265,1310191,1407677,1484496,1588896,1627086,1680292,1665370,1653662,1623176,1629218,1611695,1683545,1711230,1756010,1792811,1818424,1800743,1769414,1706517,1652696,1606977,1573141,1598097,1641673,1688555,1708297,1693911,1627732,1561659,1487606,1433728,1417889,1433094,1448369,1499903,1560128,1604319,1634488,1659284,1643391,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),남자,80세이상,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737256,792314,826672,864921,884272,945845,1005949,1059867,1116649,1151400,1219999,1284345,1349090,1458899,1555583,1660981,1777143,1896825,2036214,2186913,2285924,2406285,2469772,2553173,2629450,2692658,2755231,2848049,2919888,3001324,3066249,3123110,3169369,3185625,3184616,3179114,3176390,3179460,3212341,3248098,3284334,3298972,3287741,3258180,3233546,3204145,3175655,3160019,3156311,3157138,3187471,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),남자,80 0 84세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476263,510395,517189,528103,519872,541944,566903,603984,642399,671694,704128,733170,766929,843540,922614,985511,1062740,1143552,1211358,1301132,1333776,1380846,1369398,1364374,1345555,1354141,1345769,1410771,1438718,1481156,1515323,1539777,1529055,1504326,1453537,1410543,1375424,1351758,1379197,1421488,1465790,1484836,1472644,1416604,1362116,1301639,1258844,1249172,1266065,1282927,1332350,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),남자,85 0 89세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201240,217310,237352,254281,271067,299496,323786,328202,335407,329664,348346,368701,394581,421361,439039,464188,486531,511429,567869,622338,667995,722948,779711,831593,897459,920376,956159,948411,949545,942874,952423,953108,1004110,1028124,1062793,1089162,1108105,1104635,1089031,1055623,1028269,1007708,996226,1023080,1059470,1096329,1112434,1103552,1063133,1025720,985089,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),남자,90 0 94세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50323,54836,61254,70733,80533,89805,98700,108775,116965,125173,139647,151693,153372,156827,153748,165888,178303,191588,205311,212455,227301,240282,254196,286119,314008,338893,368318,398269,428567,465149,476468,497120,492144,495575,496305,502984,507228,538022,554097,576295,592119,603529,604328,596496,580089,567751,560553,559377,580300,604823,628439,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),남자,95 0 99세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8291,8569,9734,10718,11754,13459,15273,17412,20252,23101,25827,28431,31501,34004,36567,41336,45091,45259,46250,45115,50117,54841,59119,63553,65080,70766,75551,80470,92175,101164,109790,119873,129890,141113,154007,156823,164173,161748,164325,166473,169549,172700,184837,191348,200291,206153,210529,212070,209516,204404,201165,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),남자,100세 이상,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139,1204,1143,1086,1046,1141,1287,1494,1626,1768,2051,2350,2707,3167,3615,4058,4478,4997,5426,5873,6735,7368,7348,7534,7348,8482,9434,10128,10883,10981,12245,13232,14170,16487,17974,19602,21460,23297,25691,28219,28607,30199,29706,30652,31580,32273,33295,35848,37297,39264,40428,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,계,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25853883,25850158,25828092,25755009,25670174,25577562,25481402,25381778,25278401,25171725,25060064,24942312,24819739,24692687,24560161,24421200,24274683,24119308,23954518,23780375,23596685,23403628,23201114,22988176,22764074,22530887,22289550,22038243,21777771,21509178,21229195,20936872,20635485,20328054,20015621,19699258,19379428,19056414,18730603,18405512,18081744,17757069,17432196,17107866,16786162,16469987,16158109,15851018,15549613,15251669,14956985,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,0 0 4세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727814,676050,629272,588270,551363,520229,499843,490491,489623,495898,504277,510309,513904,515135,514266,511730,506909,499392,490041,479581,468551,458402,450180,443422,437527,431825,425650,418414,409679,399197,386921,373005,357782,341706,325303,309115,293649,279338,266510,255381,246046,238488,232591,228155,224932,222637,220980,219689,218527,217302,215883,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,5 0 9세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044863,988470,932366,859444,782511,720668,669337,622760,582325,545908,515178,495069,485866,485044,491287,499594,505562,509120,510338,509481,506973,502207,494777,485536,475201,464299,454269,446148,439472,433651,428020,421920,414767,406133,395770,383633,369875,354825,338934,322721,306721,291435,277292,264615,253620,244396,236930,231103,226723,223541,221276,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,10 0 14세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122176,1112755,1105560,1105596,1081753,1040337,983967,927992,855569,779156,717771,666813,620565,580430,544275,513766,493808,484675,483865,490085,498349,504277,507813,509023,508171,505681,500949,493567,484392,474129,463298,453335,445273,438645,432864,427272,421213,414109,405533,395239,383181,369515,354564,338778,322672,306778,291594,277546,264955,254033,244873,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,15 0 19세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104293,1112674,1099562,1096936,1118748,1126001,1115888,1108697,1108770,1084969,1043799,987786,932236,860231,784369,723560,673070,627216,587429,551572,521322,501581,492596,491862,498094,506317,512192,515690,516883,516029,513549,508839,501498,492379,482183,471429,461548,453563,446997,441268,435722,429706,422648,414126,403896,391914,378337,363484,347806,331814,316035,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,20 0 24세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484776,1405215,1345442,1257927,1175913,1145294,1143622,1126360,1123841,1145674,1152756,1142637,1135510,1135869,1112600,1072161,1017339,963310,893100,819102,759892,710696,665961,627185,592253,562827,543689,535001,534307,540410,548445,554165,557566,558720,557881,555461,550855,543672,534772,524837,514354,504722,496943,490543,484953,479541,473664,466769,458441,448446,436741,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,25 0 29세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695058,1679647,1649774,1624144,1583637,1508314,1424680,1359575,1272429,1190768,1160205,1158560,1141677,1139386,1161056,1168195,1158312,1151346,1151612,1128300,1088023,1033257,979075,908716,834634,775358,726125,681376,642564,607582,578092,558897,550202,549550,555694,563760,569507,572932,574102,573276,570863,566263,559085,550174,540212,529708,520063,512275,505873,500286,494874,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,30 0 34세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593655,1640732,1673756,1692488,1708756,1692996,1671373,1636999,1611958,1571929,1497079,1413897,1349142,1262345,1181020,1150659,1149104,1132323,1130116,1151796,1158947,1149128,1142230,1142542,1119297,1079135,1024529,970507,900327,826438,767318,718208,673568,634853,599959,570550,551416,542760,542127,548277,556342,562088,565513,566687,565865,563463,558879,551724,542839,532905,522430,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,35 0 39세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673805,1599385,1563100,1555466,1554583,1587551,1626672,1655161,1674214,1690726,1675263,1653921,1619827,1595033,1555281,1480797,1398001,1333586,1247184,1166249,1136122,1134688,1118024,1115874,1137526,1144686,1134936,1128092,1128436,1105289,1065273,1010826,956967,887008,813375,754490,705576,661111,622539,587774,558478,539427,530826,530218,536367,544421,550159,553581,554763,553955,551567,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,40 0 44세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967944,1979159,1951650,1860377,1770106,1670494,1591414,1552100,1544852,1544260,1577327,1616460,1645005,1664172,1680817,1665579,1644470,1610640,1586072,1546557,1472412,1390001,1325896,1239827,1159172,1129168,1127776,1111183,1109097,1130774,1137964,1128262,1121465,1121867,1098830,1058964,1004731,951089,881360,807939,749216,700428,656076,617603,582923,553700,534699,526121,525523,531672,539723,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,45 0 49세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000130,1931508,1878576,1892319,1924226,1969742,1980663,1951057,1860469,1770702,1671534,1592744,1553612,1546514,1546100,1579256,1618515,1647240,1666583,1683382,1668350,1647400,1613734,1589283,1549896,1475919,1393665,1329652,1243720,1163149,1133124,1131713,1115162,1113105,1134812,1142091,1132494,1125779,1126260,1103319,1063521,1009336,955709,885990,812534,753756,704933,660561,622078,587391,558151,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,50 0 54세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231491,2244182,2204787,2154978,2070960,1996290,1927283,1872564,1886675,1918918,1964669,1975895,1946646,1856612,1767307,1668649,1590271,1551414,1544497,1544275,1577545,1616945,1645822,1665297,1682194,1667357,1646585,1613100,1588805,1549637,1475857,1393693,1329714,1243899,1163412,1133413,1132093,1115692,1113703,1135474,1142876,1133377,1126701,1127205,1104320,1064557,1010390,956749,887045,813582,754764,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,55 0 59세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2045845,2036270,2126193,2145001,2188263,2213674,2224022,2182758,2133769,2050766,1976944,1908719,1854706,1869145,1901655,1947588,1959185,1930428,1841103,1752404,1654406,1576558,1538023,1531291,1531240,1564567,1604056,1633062,1652708,1669809,1655257,1634674,1601382,1577249,1538308,1464852,1383018,1319295,1233789,1153564,1123687,1122449,1106173,1104230,1126001,1133478,1124098,1117510,1118105,1095371,1055727,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,60 0 64세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2105499,2156233,2126161,2088721,2020028,2018641,2005627,2092273,2111627,2155116,2180877,2191649,2151375,2103354,2021623,1948911,1881800,1828767,1843572,1876290,1922296,1934178,1905883,1817393,1729449,1632304,1555186,1517125,1510709,1511014,1544470,1583974,1613018,1632743,1649937,1635712,1615510,1582626,1558799,1520239,1447257,1365834,1302410,1217292,1137399,1107670,1106543,1090463,1088662,1110514,1118113,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,65 0 69세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585781,1689277,1806887,1897644,2023459,2061321,2108816,2077689,2041609,1975042,1974401,1962499,2048627,2068659,2112430,2138618,2150083,2111265,2064456,1984301,1912930,1847152,1795307,1810507,1843331,1889273,1901457,1873766,1786573,1700002,1604254,1528148,1490683,1484570,1485163,1518732,1558351,1587574,1607465,1624853,1611104,1591323,1558855,1535350,1497191,1424803,1344041,1281177,1196818,1117628,1088234,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,70 0 74세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152098,1189115,1233801,1338515,1453644,1535750,1634898,1748120,1837513,1960916,1998382,2045349,2015601,1981928,1918841,1919434,1909521,1994937,2015752,2059576,2085878,2097790,2060751,2015454,1937513,1868149,1804594,1754810,1770885,1804294,1850300,1862675,1835582,1750132,1665409,1571921,1497811,1461634,1456152,1457355,1491140,1530719,1559907,1579783,1597153,1583972,1564895,1533288,1510647,1473495,1402272,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,75 0 79세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899933,914154,953435,1000606,1049564,1084936,1119940,1162285,1263055,1372325,1451400,1546271,1654324,1741874,1861228,1897761,1943868,1916247,1886268,1828818,1830714,1823416,1906472,1927792,1970799,1996596,2009020,1975283,1932996,1859949,1794617,1734790,1688379,1705440,1738833,1784201,1796931,1771104,1689088,1608165,1519204,1448774,1414751,1410136,1412048,1445817,1485114,1514325,1534570,1552286,1540360,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,80세이상,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418722,1495332,1547770,1596577,1612660,1685324,1753357,1814897,1880103,1918652,1998202,2073734,2151116,2286956,2406006,2534942,2674865,2827402,3012530,3208606,3333975,3475952,3558570,3667172,3757777,3837426,3924872,4041467,4126218,4217825,4282436,4339748,4382477,4390055,4377888,4353662,4334850,4319311,4332473,4345831,4362032,4353185,4312152,4246981,4184076,4119376,4052790,3994653,3946238,3907448,3895962,0.0
저위 추계(최소인구 추계: 출산율0저위 / 기대수명0저위 / 국제순이동0저위),여자,80 0 84세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762492,800553,802337,803852,775191,786621,801799,837117,879741,920918,954819,988012,1027497,1121099,1219261,1292257,1378987,1476975,1559760,1669664,1702335,1744451,1718889,1694585,1646698,1650120,1647575,1725467,1747922,1790351,1815366,1827568,1798958,1760949,1695538,1637266,1585528,1546684,1565833,1599247,1643007,1655464,1631116,1555605,1481850,1401902,1339302,1310282,1308322,1312496,1346294,0.0
